ds,table_name,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count,pg_table_size
1650352268.0164123,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26648576
1650352268.0164123,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352268.0164123,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4399104
1650352268.0164123,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20406272
1650352268.0164123,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,314122240
1650352268.0164123,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352268.0164123,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,358006784
1650352268.0164123,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352268.0164123,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352268.0164123,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,65536
1650352268.1189928,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352268.1189928,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352268.1189928,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352268.1189928,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188571648
1650352268.1189928,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,114688
1650352268.1189928,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352268.1189928,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352268.1189928,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26648576
1650352268.1189928,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352268.1189928,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4399104
1650352268.1189928,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20406272
1650352268.1189928,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,314146816
1650352268.1189928,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352268.1189928,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,358006784
1650352268.1189928,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352268.1189928,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352268.1189928,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,65536
1650352268.221695,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352268.221695,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352268.221695,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352268.221695,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188579840
1650352268.221695,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,114688
1650352268.221695,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352268.221695,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352268.221695,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26648576
1650352268.221695,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352268.221695,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4399104
1650352268.221695,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20406272
1650352268.221695,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,314171392
1650352268.221695,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352268.221695,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,358006784
1650352268.221695,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352268.221695,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352268.221695,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,65536
1650352268.3245378,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352268.3245378,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352268.3245378,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352268.3245378,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188579840
1650352268.3245378,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,114688
1650352268.3245378,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352268.3245378,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352268.3245378,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26648576
1650352268.3245378,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352268.3245378,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4399104
1650352268.3245378,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20414464
1650352268.3245378,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,314187776
1650352268.3245378,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352268.3245378,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,358006784
1650352268.3245378,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352268.3245378,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352268.3245378,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,65536
1650352268.4270818,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352268.4270818,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352268.4270818,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352268.4270818,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188579840
1650352268.4270818,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,114688
1650352268.4270818,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352268.4270818,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352268.4270818,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26656768
1650352268.4270818,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352268.4270818,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4399104
1650352268.4270818,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20414464
1650352268.4270818,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,314204160
1650352268.4270818,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352268.4270818,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,358006784
1650352268.4270818,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352268.4270818,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352268.4270818,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,65536
1650352268.5295331,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352268.5295331,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352268.5295331,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352268.5295331,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188579840
1650352268.5295331,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,114688
1650352268.5295331,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352268.5295331,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352268.5295331,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26656768
1650352268.5295331,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352268.5295331,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4399104
1650352268.5295331,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20414464
1650352268.5295331,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,314228736
1650352268.5295331,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352268.5295331,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,358014976
1650352268.5295331,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352268.5295331,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352268.5295331,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,65536
1650352268.6320808,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352268.6320808,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352268.6320808,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352268.6320808,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188579840
1650352268.6320808,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,114688
1650352268.6320808,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352268.6320808,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352268.6320808,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26656768
1650352268.6320808,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352268.6320808,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4399104
1650352268.6320808,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20414464
1650352268.6320808,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,314261504
1650352268.6320808,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352268.6320808,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,358014976
1650352268.6320808,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352268.6320808,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352268.6320808,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,65536
1650352268.7349427,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352268.7349427,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352268.7349427,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352268.7349427,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188588032
1650352268.7349427,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,114688
1650352268.7349427,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352268.7349427,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352268.7349427,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26656768
1650352268.7349427,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352268.7349427,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4399104
1650352268.7349427,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20414464
1650352268.7349427,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,314286080
1650352268.7349427,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352268.7349427,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,358014976
1650352268.7349427,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352268.7349427,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352268.7349427,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,65536
1650352268.837334,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352268.837334,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352268.837334,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352268.837334,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188588032
1650352268.837334,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,114688
1650352268.837334,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352268.837334,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352268.837334,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26656768
1650352268.837334,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352268.837334,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4399104
